"YEAR","CFMU","Assemblage","USER","RelCat","avg_WtKg","SE_WtKg","var_WtKg","P_Rel","PcatSurface","PcatDRM","Mort_rate"
2021,"CI","Black","Private",1,1.13684210526316,0.0799160840275816,0.121345029239766,0.823874755381605,0.992874109263658,0.00712589073634207,0
2021,"CI","Black","Private",3,1.13684210526316,0.0799160840275816,0.121345029239766,0.0234833659491194,0.666666666666667,0.333333333333333,0.0627513227513228
2021,"CI","Black","Private",4,1.13684210526316,0.0799160840275816,0.121345029239766,0.00978473581213307,1,0,0.00793650793650794
2021,"CI","Black","Private",2,1.13684210526316,0.0799160840275816,0.121345029239766,0.142857142857143,1,0,0.0173809523809524
2015,"CI","Black","Private",1,1.70909090909091,0.225410552892654,0.558909090909091,0.823874755381605,0.992874109263658,0.00712589073634207,0
2015,"CI","Black","Private",3,1.70909090909091,0.225410552892654,0.558909090909091,0.0234833659491194,0.666666666666667,0.333333333333333,0.0627513227513228
2015,"CI","Black","Private",4,1.70909090909091,0.225410552892654,0.558909090909091,0.00978473581213307,1,0,0.00793650793650794
2015,"CI","Black","Private",2,1.70909090909091,0.225410552892654,0.558909090909091,0.142857142857143,1,0,0.0173809523809524
2008,"CI","Black","Private",1,1.74545454545455,0.210783661762755,0.488727272727273,0.823874755381605,1,0,0.0331898238747554
2008,"CI","Black","Private",3,1.74545454545455,0.210783661762755,0.488727272727273,0.0234833659491194,1,0,0.0331898238747554
2008,"CI","Black","Private",4,1.74545454545455,0.210783661762755,0.488727272727273,0.00978473581213307,1,0,0.0331898238747554
2008,"CI","Black","Private",2,1.74545454545455,0.210783661762755,0.488727272727273,0.142857142857143,1,0,0.0331898238747554
2017,"CI","Black","Private",1,1.88,0.208593171295494,0.435111111111111,0.823874755381605,0.992874109263658,0.00712589073634207,0
2017,"CI","Black","Private",3,1.88,0.208593171295494,0.435111111111111,0.0234833659491194,0.666666666666667,0.333333333333333,0.0627513227513228
2017,"CI","Black","Private",4,1.88,0.208593171295494,0.435111111111111,0.00978473581213307,1,0,0.00793650793650794
2017,"CI","Black","Private",2,1.88,0.208593171295494,0.435111111111111,0.142857142857143,1,0,0.0173809523809524
2022,"CI","Black","Private",1,1.68,0.146287388383278,0.107,0.823874755381605,0.992874109263658,0.00712589073634207,0
2022,"CI","Black","Private",3,1.68,0.146287388383278,0.107,0.0234833659491194,0.666666666666667,0.333333333333333,0.0627513227513228
