"year","area","assemblage","user","wt_lbs","wt_cv","r_mort","region","wt_sd"
2018,"SSEO","dsrlessye","charter",2.50745633021183,0.0222241889369833,0.2,"Southeast",0.0557261832338626
2019,"SSEO","dsrlessye","charter",2.65318090641968,0.0339713784466896,0.2,"Southeast",0.0901322126595139
2020,"SSEO","dsrlessye","charter",NA,1,0.2,"Southeast",50
2021,"SSEO","dsrlessye","charter",NA,1,0.2,"Southeast",50
2022,"SSEO","dsrlessye","charter",NA,1,0.2,"Southeast",50
2023,"SSEO","dsrlessye","charter",NA,1,0.2,"Southeast",50
2024,"SSEO","dsrlessye","charter",NA,1,0.2,"Southeast",50
1977,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1978,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1979,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1980,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1981,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1982,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1983,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1984,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1985,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1986,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1987,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1988,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1989,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1990,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1991,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1992,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1993,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1994,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1995,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1996,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1997,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1998,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1999,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
2000,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
2001,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
2002,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
2003,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
2004,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
2005,"CSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
2006,"CSEO","dsrlessye","private",2.1114695228874,0.0115891070410343,0.9,"Southeast",0.0244700463146238
2007,"CSEO","dsrlessye","private",2.1114695228874,0.0115891070410343,0.9,"Southeast",0.0244700463146238
2008,"CSEO","dsrlessye","private",2.1114695228874,0.0115891070410343,0.9,"Southeast",0.0244700463146238
2009,"CSEO","dsrlessye","private",1.736620327531,0.0521996040167639,0.9,"Southeast",0.0906508934245811
2010,"CSEO","dsrlessye","private",1.82329618947068,0.0555993172553181,0.9,"Southeast",0.101374023288793
2011,"CSEO","dsrlessye","private",2.01773696649584,0.0303833334902978,0.9,"Southeast",0.0613055751487449
2012,"CSEO","dsrlessye","private",2.1996171980426,0.0394255349354709,0.9,"Southeast",0.0867210846860911
2013,"CSEO","dsrlessye","private",2.03662942214349,0.0385869554678272,0.8,"Southeast",0.0785873288167175
2014,"CSEO","dsrlessye","private",1.93356472208178,0.0335557681140366,0.8,"Southeast",0.0648822494476579
2015,"CSEO","dsrlessye","private",2.38604764022319,0.0369006952576264,0.8,"Southeast",0.0880468168420545
2016,"CSEO","dsrlessye","private",2.00431497912419,0.0238013762384695,0.8,"Southeast",0.047705454918535
2017,"CSEO","dsrlessye","private",2.3964064113442,0.0556439690947857,0.7,"Southeast",0.133345564291383
2018,"CSEO","dsrlessye","private",2.29012163416991,0.0434482686233324,0.6,"Southeast",0.0995018199415193
2019,"CSEO","dsrlessye","private",2.38535006602698,0.050426030634845,0.5,"Southeast",0.120283735504306
2020,"CSEO","dsrlessye","private",NA,1,0.2,"Southeast",50
2021,"CSEO","dsrlessye","private",NA,1,0.2,"Southeast",50
2022,"CSEO","dsrlessye","private",2.23010154905439,0.0169483781609151,0.2,"Southeast",0.0377966043906164
2023,"CSEO","dsrlessye","private",2.23010154905439,0.0169483781609151,0.2,"Southeast",0.0377966043906164
2024,"CSEO","dsrlessye","private",2.23010154905439,0.0169483781609151,0.2,"Southeast",0.0377966043906164
1977,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1978,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1979,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1980,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1981,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1982,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1983,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1984,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1985,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1986,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1987,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1988,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1989,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1990,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1991,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1992,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1993,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1994,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1995,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1996,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1997,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1998,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
1999,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
2000,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
2001,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
2002,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
2003,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
2004,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
2005,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
2006,"EWYKT","dsrlessye","private",3.03524633659571,0.0229602135341635,0.9,"Southeast",0.0696899040170249
2007,"EWYKT","dsrlessye","private",NA,1,0.9,"Southeast",50
2008,"EWYKT","dsrlessye","private",3.03524633659571,0.0229602135341635,0.9,"Southeast",0.0696899040170249
2009,"EWYKT","dsrlessye","private",3.03524633659571,0.0229602135341635,0.9,"Southeast",0.0696899040170249
2010,"EWYKT","dsrlessye","private",3.03524633659571,0.0229602135341635,0.9,"Southeast",0.0696899040170249
2011,"EWYKT","dsrlessye","private",3.03524633659571,0.0229602135341635,0.9,"Southeast",0.0696899040170249
2012,"EWYKT","dsrlessye","private",3.03524633659571,0.0229602135341635,0.9,"Southeast",0.0696899040170249
2013,"EWYKT","dsrlessye","private",NA,1,0.8,"Southeast",50
2014,"EWYKT","dsrlessye","private",NA,1,0.8,"Southeast",50
2015,"EWYKT","dsrlessye","private",NA,1,0.8,"Southeast",50
2016,"EWYKT","dsrlessye","private",3.03524633659571,0.0229602135341635,0.8,"Southeast",0.0696899040170249
2017,"EWYKT","dsrlessye","private",3.03524633659571,0.0229602135341635,0.7,"Southeast",0.0696899040170249
2018,"EWYKT","dsrlessye","private",3.03524633659571,0.0229602135341635,0.6,"Southeast",0.0696899040170249
2019,"EWYKT","dsrlessye","private",2.8947982930093,0.0422108265430141,0.5,"Southeast",0.122191828623229
2020,"EWYKT","dsrlessye","private",NA,1,0.2,"Southeast",50
2021,"EWYKT","dsrlessye","private",NA,1,0.2,"Southeast",50
2022,"EWYKT","dsrlessye","private",3.01255944979536,0.0244124309594449,0.2,"Southeast",0.0735438995793524
2023,"EWYKT","dsrlessye","private",3.01255944979536,0.0244124309594449,0.2,"Southeast",0.0735438995793524
2024,"EWYKT","dsrlessye","private",3.01255944979536,0.0244124309594449,0.2,"Southeast",0.0735438995793524
1977,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1978,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1979,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1980,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1981,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1982,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1983,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1984,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1985,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1986,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1987,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1988,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1989,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1990,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1991,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1992,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1993,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1994,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1995,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1996,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1997,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1998,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1999,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
2000,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
2001,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
2002,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
2003,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
2004,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
2005,"NSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
2006,"NSEI","dsrlessye","private",2.36972732261692,0.00872153979593029,0.9,"Southeast",0.0206676711497068
2007,"NSEI","dsrlessye","private",2.36972732261692,0.00872153979593029,0.9,"Southeast",0.0206676711497068
2008,"NSEI","dsrlessye","private",2.36972732261692,0.00872153979593029,0.9,"Southeast",0.0206676711497068
2009,"NSEI","dsrlessye","private",2.22145389649545,0.0572806453051985,0.9,"Southeast",0.127246312707007
2010,"NSEI","dsrlessye","private",2.29159756062663,0.0333162631312452,0.9,"Southeast",0.0763474673207565
2011,"NSEI","dsrlessye","private",2.58187211102791,0.066467146528832,0.9,"Southeast",0.171609671922397
2012,"NSEI","dsrlessye","private",2.50129372409449,0.0322453692465784,0.9,"Southeast",0.0806551397275759
2013,"NSEI","dsrlessye","private",2.66584841630856,0.0465592559673264,0.8,"Southeast",0.124119918785002
2014,"NSEI","dsrlessye","private",2.25387322201564,0.0250032430652601,0.8,"Southeast",0.056354140008338
2015,"NSEI","dsrlessye","private",2.45935093237892,0.0264404916956918,0.8,"Southeast",0.0650264479043566
2016,"NSEI","dsrlessye","private",2.32259416142573,0.0193863460952615,0.8,"Southeast",0.0450266142522328
2017,"NSEI","dsrlessye","private",2.49758931188979,0.0272342425208857,0.7,"Southeast",0.0680199530375785
2018,"NSEI","dsrlessye","private",2.30030069487698,0.019624787386438,0.6,"Southeast",0.0451429120618363
2019,"NSEI","dsrlessye","private",2.22503445459485,0.0172799982988809,0.5,"Southeast",0.0384485915903504
2020,"NSEI","dsrlessye","private",2.32621953611572,0.0087098243539455,0.2,"Southeast",0.0202609635682845
2021,"NSEI","dsrlessye","private",2.32621953611572,0.0087098243539455,0.2,"Southeast",0.0202609635682845
2022,"NSEI","dsrlessye","private",2.44752062517444,0.0361262027705329,0.2,"Southeast",0.0884196263901132
2023,"NSEI","dsrlessye","private",2.20167620314504,0.0341514915587878,0.2,"Southeast",0.0751905262668918
2024,"NSEI","dsrlessye","private",2.10518219945064,0.0267304913042144,0.2,"Southeast",0.0562725544762022
1977,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1978,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1979,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1980,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1981,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1982,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1983,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1984,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1985,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1986,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1987,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1988,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1989,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1990,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1991,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1992,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1993,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1994,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1995,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1996,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1997,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1998,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
1999,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
2000,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
2001,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
2002,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
2003,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
2004,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
2005,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
2006,"NSEO","dsrlessye","private",2.66503706208349,0.017481250651147,0.9,"Southeast",0.0465881808768779
2007,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
2008,"NSEO","dsrlessye","private",NA,1,0.9,"Southeast",50
2009,"NSEO","dsrlessye","private",2.66503706208349,0.017481250651147,0.9,"Southeast",0.0465881808768779
2010,"NSEO","dsrlessye","private",2.66503706208349,0.017481250651147,0.9,"Southeast",0.0465881808768779
2011,"NSEO","dsrlessye","private",2.66503706208349,0.017481250651147,0.9,"Southeast",0.0465881808768779
2012,"NSEO","dsrlessye","private",2.66503706208349,0.017481250651147,0.9,"Southeast",0.0465881808768779
2013,"NSEO","dsrlessye","private",2.66503706208349,0.017481250651147,0.8,"Southeast",0.0465881808768779
2014,"NSEO","dsrlessye","private",2.66503706208349,0.017481250651147,0.8,"Southeast",0.0465881808768779
2015,"NSEO","dsrlessye","private",2.66503706208349,0.017481250651147,0.8,"Southeast",0.0465881808768779
2016,"NSEO","dsrlessye","private",2.45515716566578,0.0496685467955623,0.8,"Southeast",0.121944088573331
2017,"NSEO","dsrlessye","private",2.66503706208349,0.017481250651147,0.7,"Southeast",0.0465881808768779
2018,"NSEO","dsrlessye","private",2.66503706208349,0.017481250651147,0.6,"Southeast",0.0465881808768779
2019,"NSEO","dsrlessye","private",2.66503706208349,0.017481250651147,0.5,"Southeast",0.0465881808768779
2020,"NSEO","dsrlessye","private",NA,1,0.2,"Southeast",50
2021,"NSEO","dsrlessye","private",NA,1,0.2,"Southeast",50
2022,"NSEO","dsrlessye","private",NA,1,0.2,"Southeast",50
2023,"NSEO","dsrlessye","private",NA,1,0.2,"Southeast",50
2024,"NSEO","dsrlessye","private",NA,1,0.2,"Southeast",50
1977,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1978,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1979,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1980,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1981,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1982,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1983,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1984,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1985,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1986,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1987,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1988,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1989,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1990,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1991,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1992,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1993,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1994,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1995,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1996,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1997,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1998,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
1999,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
2000,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
2001,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
2002,"SSEI","dsrlessye","private",NA,1,0.9,"Southeast",50
